episode,train_return,steps,epsilon,q_rows,eval_winrate,eval_return
2300,111.3507,9,0.051870,330,1.0000,111.1115
2301,110.9134,9,0.051866,330,,
2302,110.7877,9,0.051862,330,,
2303,111.1063,9,0.051857,330,,
2304,111.1447,9,0.051853,330,,
2305,111.8752,10,0.051849,330,,
2306,111.2962,9,0.051845,330,,
2307,111.0834,9,0.051840,330,,
2308,112.3045,11,0.051835,330,,
2309,111.6750,10,0.051831,330,,
2310,110.9723,9,0.051827,330,,
2311,110.8794,9,0.051823,330,,
2312,111.0036,9,0.051818,330,,
2313,111.4968,12,0.051813,330,,
2314,110.7633,10,0.051808,330,,
2315,109.4966,9,0.051804,330,,
2316,110.9949,9,0.051800,330,,
2317,110.8335,9,0.051796,330,,
2318,111.0581,9,0.051792,330,,
2319,110.8642,9,0.051788,330,,
2320,111.6081,10,0.051784,330,,
2321,110.9769,10,0.051779,330,,
2322,110.8892,9,0.051775,330,,
2323,110.9489,9,0.051771,330,,
2324,111.3031,11,0.051766,330,,
2325,107.8928,10,0.051762,330,,
2326,111.8420,10,0.051758,330,,
2327,111.1000,10,0.051753,330,,
2328,111.2821,9,0.051749,330,,
2329,111.1037,9,0.051745,330,,
2330,110.9357,9,0.051741,330,,
2331,109.4297,9,0.051738,330,,
2332,110.8225,9,0.051734,330,,
2333,107.7523,10,0.051729,330,,
2334,110.9345,9,0.051725,330,,
2335,111.0713,9,0.051722,330,,
2336,111.5046,10,0.051717,330,,
2337,110.8115,9,0.051713,330,,
2338,111.2542,9,0.051710,330,,
2339,110.9202,9,0.051706,330,,
2340,111.6042,10,0.051701,330,,
2341,110.9622,9,0.051698,330,,
2342,112.1626,11,0.051693,330,,
2343,111.0933,9,0.051689,330,,
2344,111.1453,9,0.051685,330,,
2345,110.8560,9,0.051682,330,,
2346,111.0861,10,0.051677,330,,
2347,111.0656,9,0.051674,330,,
2348,111.1114,9,0.051670,330,,
2349,110.9617,9,0.051666,330,,
2350,110.9699,9,0.051662,330,1.0000,111.0657
2351,111.1241,9,0.051659,330,,
2352,110.9202,9,0.051655,330,,
2353,111.1358,9,0.051651,330,,
2354,110.9490,9,0.051647,330,,
2355,110.9832,14,0.051642,330,,
2356,110.8831,9,0.051638,330,,
2357,110.9317,9,0.051634,330,,
2358,110.8865,9,0.051631,330,,
2359,110.9742,9,0.051627,330,,
2360,111.0517,9,0.051623,330,,
2361,111.0385,9,0.051620,330,,
2362,110.8163,9,0.051616,330,,
2363,111.2566,9,0.051612,330,,
2364,111.1101,9,0.051609,330,,
2365,110.8998,9,0.051605,330,,
2366,111.2152,9,0.051602,330,,
2367,110.8979,9,0.051598,330,,
2368,110.9572,9,0.051594,330,,
2369,111.3577,10,0.051590,330,,
2370,110.9422,9,0.051587,330,,
2371,112.1142,11,0.051582,330,,
2372,110.9514,9,0.051579,330,,
2373,111.4802,10,0.051575,330,,
2374,111.5531,14,0.051569,330,,
2375,110.9897,9,0.051566,330,,
2376,111.1488,9,0.051562,330,,
2377,110.9391,9,0.051559,330,,
2378,110.9742,9,0.051555,330,,
2379,110.9809,9,0.051552,330,,
2380,110.1792,13,0.051547,330,,
2381,111.1153,9,0.051543,330,,
2382,110.9287,9,0.051540,330,,
2383,109.4934,13,0.051535,330,,
2384,111.9057,10,0.051531,330,,
2385,111.0160,9,0.051528,330,,
2386,108.4932,10,0.051524,330,,
2387,111.1357,9,0.051520,330,,
2388,107.5144,10,0.051517,330,,
2389,111.1511,14,0.051511,330,,
2390,109.7336,10,0.051508,330,,
2391,110.9669,9,0.051504,330,,
2392,111.1604,9,0.051501,330,,
2393,111.1134,9,0.051497,330,,
2394,110.4344,10,0.051494,330,,
2395,111.0642,9,0.051490,330,,
2396,110.8640,9,0.051487,330,,
2397,111.1037,9,0.051484,330,,
2398,111.3172,13,0.051479,330,,
2399,107.2233,10,0.051475,330,,
2400,110.9824,9,0.051472,330,1.0000,111.1531
2401,110.7690,9,0.051468,330,,
2402,110.8495,9,0.051465,330,,
2403,111.4383,10,0.051461,330,,
2404,110.9132,10,0.051458,330,,
2405,110.8433,9,0.051455,330,,
2406,110.9709,9,0.051451,330,,
2407,110.2706,11,0.051447,330,,
2408,111.5540,10,0.051444,330,,
2409,111.0349,9,0.051440,330,,
2410,110.8415,9,0.051437,330,,
2411,112.4322,11,0.051433,330,,
2412,110.9723,9,0.051430,330,,
2413,110.0987,10,0.051426,330,,
2414,111.0920,9,0.051423,330,,
2415,110.9151,11,0.051419,330,,
2416,110.6256,11,0.051415,330,,
2417,111.5718,10,0.051412,330,,
2418,110.5386,11,0.051408,330,,
2419,109.4682,9,0.051405,330,,
2420,110.8061,9,0.051402,330,,
2421,110.9804,9,0.051399,330,,
2422,111.5847,10,0.051395,330,,
2423,110.9214,9,0.051392,330,,
2424,108.2055,14,0.051387,330,,
2425,110.8759,9,0.051384,330,,
2426,110.8318,9,0.051381,330,,
2427,110.8944,9,0.051378,330,,
2428,111.1569,9,0.051375,330,,
2429,111.5592,10,0.051371,330,,
2430,111.1015,9,0.051368,330,,
2431,111.8244,10,0.051365,330,,
2432,110.8351,9,0.051362,330,,
2433,111.1739,9,0.051359,330,,
2434,110.8028,9,0.051356,330,,
2435,110.9175,9,0.051353,330,,
2436,111.1100,9,0.051349,330,,
2437,111.1851,9,0.051346,330,,
2438,111.6774,10,0.051343,330,,
2439,109.3988,13,0.051339,330,,
2440,110.9202,9,0.051336,330,,
2441,111.0000,11,0.051332,330,,
2442,110.8976,9,0.051329,330,,
2443,111.0178,10,0.051326,330,,
2444,110.9682,9,0.051323,330,,
2445,111.2177,10,0.051319,330,,
2446,110.9969,9,0.051316,330,,
2447,108.0467,11,0.051313,330,,
2448,111.1105,9,0.051310,330,,
2449,110.8550,9,0.051307,330,,
2450,111.1358,9,0.051304,330,1.0000,111.0829
2451,110.9982,10,0.051301,330,,
2452,111.3529,9,0.051298,330,,
2453,110.9604,10,0.051295,330,,
2454,107.9490,11,0.051291,330,,
2455,111.0154,9,0.051288,330,,
2456,108.5475,9,0.051285,330,,
2457,111.0736,10,0.051282,330,,
2458,110.9725,9,0.051279,330,,
2459,111.0783,10,0.051276,330,,
2460,109.5738,9,0.051273,330,,
2461,110.9169,9,0.051270,330,,
2462,112.2325,11,0.051267,330,,
2463,110.8454,9,0.051264,330,,
2464,110.7708,9,0.051261,330,,
2465,111.6130,14,0.051257,330,,
2466,111.0904,11,0.051253,330,,
2467,111.0902,9,0.051250,330,,
2468,111.1476,9,0.051248,330,,
2469,110.9175,9,0.051245,330,,
2470,110.9368,9,0.051242,330,,
2471,111.3237,12,0.051238,330,,
2472,110.9224,9,0.051235,330,,
2473,110.9397,9,0.051233,330,,
2474,111.1425,9,0.051230,330,,
2475,111.0754,9,0.051227,330,,
2476,110.3958,11,0.051224,330,,
2477,110.9572,9,0.051221,330,,
2478,111.0879,9,0.051218,330,,
2479,110.9012,9,0.051216,330,,
2480,110.9317,9,0.051213,330,,
2481,110.9722,9,0.051210,330,,
2482,108.7565,13,0.051206,330,,
2483,111.1202,9,0.051203,330,,
2484,110.9372,9,0.051201,330,,
2485,110.8208,11,0.051197,330,,
2486,111.0570,9,0.051195,330,,
2487,111.0908,9,0.051192,330,,
2488,111.1327,9,0.051189,330,,
2489,111.4567,11,0.051186,330,,
2490,111.2827,9,0.051183,330,,
2491,110.7051,10,0.051181,330,,
2492,110.2984,10,0.051178,330,,
2493,110.7476,12,0.051174,330,,
2494,111.6376,10,0.051171,330,,
2495,111.1198,9,0.051168,330,,
2496,111.0782,9,0.051166,330,,
2497,110.9220,9,0.051163,330,,
2498,111.4396,10,0.051160,330,,
2499,110.9452,9,0.051158,330,,
2500,108.5981,10,0.051155,330,1.0000,111.0582
2501,110.8976,9,0.051152,330,,
2502,111.0011,9,0.051150,330,,
2503,110.9282,10,0.051147,330,,
2504,111.0215,10,0.051144,330,,
2505,110.9472,9,0.051141,330,,
2506,110.8690,9,0.051139,330,,
2507,110.9626,9,0.051136,330,,
2508,110.8559,12,0.051133,330,,
2509,111.1155,9,0.051130,330,,
2510,111.3923,10,0.051127,330,,
2511,111.0721,9,0.051125,330,,
2512,110.7151,9,0.051122,330,,
2513,110.9961,9,0.051120,330,,
2514,111.5523,10,0.051117,330,,
2515,109.6136,9,0.051115,330,,
2516,110.8965,9,0.051112,330,,
2517,111.0851,9,0.051110,330,,
2518,110.9926,9,0.051107,330,,
2519,111.1406,9,0.051105,330,,
2520,110.9027,9,0.051102,330,,
2521,111.2978,9,0.051100,330,,
2522,111.1220,9,0.051097,330,,
2523,110.9412,9,0.051095,330,,
2524,110.8717,9,0.051092,330,,
2525,110.8203,9,0.051090,330,,
2526,111.0023,9,0.051087,330,,
2527,110.9709,9,0.051085,330,,
2528,110.9959,9,0.051082,330,,
2529,110.8594,9,0.051080,330,,
2530,111.1067,9,0.051078,330,,
2531,110.9750,9,0.051075,330,,
2532,110.9439,9,0.051073,330,,
2533,111.0742,9,0.051070,330,,
2534,110.9614,9,0.051068,330,,
2535,111.0146,9,0.051066,330,,
2536,110.9602,9,0.051063,330,,
2537,110.9255,9,0.051061,330,,
2538,110.7860,9,0.051058,330,,
2539,111.0787,9,0.051056,330,,
2540,110.8812,9,0.051054,330,,
2541,111.7429,10,0.051051,330,,
2542,111.1442,9,0.051049,330,,
2543,111.1147,9,0.051046,330,,
2544,111.2494,9,0.051044,330,,
2545,111.1302,10,0.051041,330,,
2546,110.7521,9,0.051039,330,,
2547,111.1971,11,0.051036,330,,
2548,109.7897,9,0.051034,330,,
2549,107.9320,11,0.051031,330,,
2550,110.9232,9,0.051029,330,1.0000,111.0511
2551,111.6637,10,0.051026,330,,
2552,110.8438,9,0.051024,330,,
2553,111.0710,9,0.051021,330,,
2554,111.5432,10,0.051019,330,,
2555,110.7168,9,0.051017,330,,
2556,110.3992,10,0.051014,330,,
2557,111.0571,11,0.051011,330,,
2558,111.7222,10,0.051009,330,,
2559,110.8155,9,0.051006,330,,
2560,110.8513,9,0.051004,330,,
2561,111.1104,9,0.051002,330,,
2562,110.9008,9,0.051000,330,,
2563,111.1254,9,0.050997,330,,
2564,111.8437,10,0.050995,330,,
2565,110.9541,9,0.050993,330,,
2566,110.9486,9,0.050991,330,,
2567,111.0345,9,0.050988,330,,
2568,110.9452,9,0.050986,330,,
2569,110.2826,12,0.050983,330,,
2570,110.8972,10,0.050981,330,,
2571,111.0482,9,0.050978,330,,
2572,110.9749,9,0.050976,330,,
2573,111.0669,9,0.050974,330,,
2574,111.1360,9,0.050972,330,,
2575,110.8506,10,0.050969,330,,
2576,110.7615,10,0.050967,330,,
2577,111.4417,10,0.050965,330,,
2578,111.3264,9,0.050962,330,,
2579,111.4165,10,0.050960,330,,
2580,110.9290,9,0.050958,330,,
2581,111.1037,9,0.050956,330,,
2582,110.9512,9,0.050954,330,,
2583,111.1391,9,0.050951,330,,
2584,110.8455,9,0.050949,330,,
2585,111.0953,9,0.050947,330,,
2586,111.4086,10,0.050945,330,,
2587,110.7959,9,0.050943,330,,
2588,111.1260,9,0.050941,330,,
2589,110.9619,9,0.050938,330,,
2590,111.4679,9,0.050936,330,,
2591,108.6000,13,0.050933,330,,
2592,111.0980,9,0.050931,330,,
2593,110.9369,9,0.050929,330,,
2594,111.3054,9,0.050927,330,,
2595,110.9820,10,0.050925,330,,
2596,111.0335,9,0.050923,330,,
2597,111.0853,9,0.050921,330,,
2598,110.9358,11,0.050918,330,,
2599,111.1153,9,0.050916,330,,
2600,111.1704,9,0.050914,330,1.0000,111.0603
2601,111.5227,10,0.050912,330,,
2602,111.2040,9,0.050910,330,,
2603,110.9706,11,0.050907,330,,
2604,110.8335,9,0.050905,330,,
2605,110.1655,11,0.050903,330,,
2606,110.9510,10,0.050900,330,,
2607,111.0142,9,0.050898,330,,
2608,111.1699,9,0.050896,330,,
2609,110.8586,9,0.050894,330,,
2610,111.4201,9,0.050892,330,,
2611,111.1488,9,0.050890,330,,
2612,110.9305,9,0.050888,330,,
2613,110.9749,9,0.050886,330,,
2614,110.9908,9,0.050884,330,,
2615,110.9182,9,0.050882,330,,
2616,110.8472,9,0.050880,330,,
2617,109.6008,9,0.050878,330,,
2618,111.0334,9,0.050876,330,,
2619,111.1100,9,0.050874,330,,
2620,111.2991,9,0.050872,330,,
2621,111.0764,9,0.050870,330,,
2622,111.0445,9,0.050868,330,,
2623,110.8420,9,0.050867,330,,
2624,110.9277,9,0.050865,330,,
2625,108.6806,12,0.050862,330,,
2626,111.0569,11,0.050860,330,,
2627,110.9087,9,0.050858,330,,
2628,110.9879,9,0.050856,330,,
2629,111.0265,9,0.050854,330,,
2630,111.2721,9,0.050852,330,,
2631,110.7495,11,0.050850,330,,
2632,110.9432,9,0.050848,330,,
2633,110.8263,9,0.050846,330,,
2634,110.9884,9,0.050844,330,,
2635,111.1931,9,0.050842,330,,
2636,110.9642,9,0.050840,330,,
2637,110.9628,9,0.050838,330,,
2638,110.9594,9,0.050836,330,,
2639,111.1272,9,0.050834,330,,
2640,110.8932,9,0.050833,330,,
2641,111.0507,9,0.050831,330,,
2642,103.1260,16,0.050827,330,,
2643,110.9222,9,0.050825,330,,
2644,111.1560,9,0.050824,330,,
2645,110.7988,9,0.050822,330,,
2646,111.6552,10,0.050820,330,,
2647,110.4260,11,0.050817,330,,
2648,111.3193,9,0.050816,330,,
2649,110.8859,9,0.050814,330,,
2650,111.1294,9,0.050812,330,1.0000,111.1114
2651,109.6334,8,0.050810,330,,
2652,111.0513,9,0.050809,330,,
2653,111.1497,9,0.050807,330,,
2654,111.9699,10,0.050805,330,,
2655,110.9514,9,0.050803,330,,
2656,110.5218,11,0.050801,330,,
2657,111.7017,10,0.050799,330,,
2658,111.0875,9,0.050797,330,,
2659,110.9377,9,0.050795,330,,
2660,110.9708,10,0.050793,330,,
2661,110.9168,9,0.050791,330,,
2662,111.0197,9,0.050790,330,,
2663,110.8879,9,0.050788,330,,
2664,111.7319,10,0.050786,330,,
2665,111.0006,9,0.050784,330,,
2666,111.0390,10,0.050782,330,,
2667,110.9354,9,0.050780,330,,
2668,110.8697,9,0.050779,330,,
2669,111.0200,9,0.050777,330,,
2670,110.6830,11,0.050775,330,,
2671,110.9419,9,0.050773,330,,
2672,111.6850,10,0.050771,330,,
2673,111.0942,9,0.050769,330,,
2674,111.4905,9,0.050768,330,,
2675,111.6786,10,0.050766,330,,
2676,111.0506,9,0.050764,330,,
2677,110.9709,9,0.050762,330,,
2678,111.0517,9,0.050760,330,,
2679,110.9654,9,0.050759,330,,
2680,111.1482,9,0.050757,330,,
2681,111.0011,9,0.050755,330,,
2682,111.1840,9,0.050754,330,,
2683,110.9571,10,0.050752,330,,
2684,110.9454,9,0.050750,330,,
2685,111.1526,9,0.050748,330,,
2686,111.2146,9,0.050747,330,,
2687,110.9391,9,0.050745,330,,
2688,111.1331,9,0.050743,330,,
2689,111.1601,9,0.050742,330,,
2690,111.6692,10,0.050740,330,,
2691,111.0883,9,0.050738,330,,
2692,110.9966,9,0.050737,330,,
2693,110.9567,9,0.050735,330,,
2694,111.2067,9,0.050733,330,,
2695,111.1626,9,0.050732,330,,
2696,110.9669,9,0.050730,330,,
2697,111.0609,9,0.050728,330,,
2698,111.1586,9,0.050727,330,,
2699,111.1221,9,0.050725,330,,
2700,110.8373,11,0.050723,330,1.0000,111.0448
2701,110.8862,9,0.050721,330,,
2702,111.1543,9,0.050720,330,,
2703,111.6260,10,0.050718,330,,
2704,111.1039,9,0.050716,330,,
2705,111.0883,9,0.050715,330,,
2706,111.4705,10,0.050713,330,,
2707,110.9290,9,0.050711,330,,
2708,110.8834,10,0.050710,330,,
2709,110.6086,12,0.050707,330,,
2710,111.4258,10,0.050706,330,,
2711,110.9303,9,0.050704,330,,
2712,110.9857,9,0.050703,330,,
2713,111.1796,9,0.050701,330,,
2714,110.9437,9,0.050699,330,,
2715,110.9862,9,0.050698,330,,
2716,110.7271,9,0.050696,330,,
2717,111.1014,9,0.050695,330,,
2718,110.8959,9,0.050693,330,,
2719,111.0281,12,0.050691,330,,
2720,111.2427,9,0.050690,330,,
2721,110.5359,11,0.050688,330,,
2722,111.1938,9,0.050686,330,,
2723,103.2588,15,0.050683,330,,
2724,110.9064,9,0.050682,330,,
2725,111.5138,10,0.050680,330,,
2726,110.8965,9,0.050679,330,,
2727,110.9209,9,0.050677,330,,
2728,110.9053,9,0.050676,330,,
2729,111.0777,9,0.050674,330,,
2730,111.1024,9,0.050673,330,,
2731,111.1304,9,0.050671,330,,
2732,111.1220,9,0.050670,330,,
2733,110.9212,9,0.050668,330,,
2734,110.9216,9,0.050667,330,,
2735,109.1336,10,0.050665,330,,
2736,111.0417,11,0.050663,330,,
2737,110.9744,9,0.050662,330,,
2738,110.9152,9,0.050660,330,,
2739,110.8721,9,0.050659,330,,
2740,110.9617,9,0.050657,330,,
2741,112.0156,10,0.050656,330,,
2742,111.1431,9,0.050654,330,,
2743,111.1351,9,0.050653,330,,
2744,111.6854,10,0.050651,330,,
2745,110.9147,9,0.050650,330,,
2746,110.9377,9,0.050648,330,,
2747,111.0719,9,0.050647,330,,
2748,110.9097,9,0.050645,330,,
2749,110.7710,9,0.050644,330,,
2750,111.0920,9,0.050642,330,1.0000,111.0449
2751,110.9164,9,0.050641,330,,
2752,111.6654,10,0.050639,330,,
2753,110.9132,9,0.050638,330,,
2754,111.0948,10,0.050636,330,,
2755,111.1254,9,0.050635,330,,
2756,110.9501,9,0.050633,330,,
2757,110.9754,9,0.050632,330,,
2758,111.0033,9,0.050630,330,,
2759,111.8516,10,0.050629,330,,
2760,112.0137,11,0.050627,330,,
2761,111.3637,9,0.050626,330,,
2762,111.1100,9,0.050624,330,,
2763,107.2326,10,0.050623,330,,
2764,110.8270,9,0.050621,330,,
2765,109.3204,11,0.050620,330,,
2766,110.6932,9,0.050618,330,,
2767,110.9569,9,0.050617,330,,
2768,110.5905,11,0.050615,330,,
2769,110.9711,9,0.050614,330,,
2770,110.9150,11,0.050612,330,,
2771,111.0106,9,0.050611,330,,
2772,111.3454,9,0.050609,330,,
2773,111.5058,9,0.050608,330,,
2774,111.1772,10,0.050607,330,,
2775,111.1187,9,0.050605,330,,
2776,111.3586,10,0.050604,330,,
2777,110.3152,11,0.050602,330,,
2778,111.0685,9,0.050601,330,,
2779,110.9232,9,0.050599,330,,
2780,111.9103,10,0.050598,330,,
2781,111.0168,9,0.050596,330,,
2782,109.5297,9,0.050595,330,,
2783,110.8493,9,0.050594,330,,
2784,110.4725,11,0.050592,330,,
2785,111.1219,10,0.050591,330,,
2786,111.0496,11,0.050589,330,,
2787,111.2557,9,0.050588,330,,
2788,110.8385,9,0.050586,330,,
2789,110.9933,9,0.050585,330,,
2790,110.9637,10,0.050584,330,,
2791,110.9187,9,0.050582,330,,
2792,111.0695,9,0.050581,330,,
2793,111.4693,10,0.050580,330,,
2794,111.5986,10,0.050578,330,,
2795,111.0343,9,0.050577,330,,
2796,110.8135,9,0.050575,330,,
2797,111.1586,9,0.050574,330,,
2798,110.9337,9,0.050573,330,,
2799,110.7710,9,0.050572,330,,
2800,111.0304,9,0.050570,330,1.0000,111.0919
2801,110.8291,9,0.050569,330,,
2802,111.5071,12,0.050567,330,,
2803,110.9121,9,0.050566,330,,
2804,108.7234,12,0.050564,330,,
2805,110.9687,9,0.050563,330,,
2806,110.9180,9,0.050562,330,,
2807,110.9437,9,0.050561,330,,
2808,110.7308,11,0.050559,330,,
2809,110.7465,9,0.050558,330,,
2810,110.9427,10,0.050556,330,,
2811,111.1141,9,0.050555,330,,
2812,110.8695,9,0.050554,330,,
2813,111.1039,9,0.050553,330,,
2814,109.9727,12,0.050551,330,,
2815,110.8513,9,0.050550,330,,
2816,109.5438,9,0.050549,330,,
2817,110.8333,9,0.050547,330,,
2818,111.4684,10,0.050546,330,,
2819,111.0375,9,0.050545,330,,
2820,111.1094,9,0.050543,330,,
2821,111.5791,10,0.050542,330,,
2822,111.5359,10,0.050541,330,,
2823,110.9457,9,0.050540,330,,
2824,110.9237,9,0.050538,330,,
2825,110.5003,10,0.050537,330,,
2826,110.9365,9,0.050536,330,,
2827,111.1874,9,0.050535,330,,
2828,109.9895,11,0.050533,330,,
2829,111.1117,9,0.050532,330,,
2830,110.7246,11,0.050530,330,,
2831,111.4567,10,0.050529,330,,
2832,110.8907,9,0.050528,330,,
2833,110.8723,9,0.050527,330,,
2834,110.9452,9,0.050526,330,,
2835,110.9646,9,0.050524,330,,
2836,110.7114,11,0.050523,330,,
2837,108.4991,14,0.050521,330,,
2838,111.0649,9,0.050520,330,,
2839,110.8763,9,0.050519,330,,
2840,107.0242,11,0.050517,330,,
2841,110.9802,10,0.050516,330,,
2842,110.7926,9,0.050515,330,,
2843,111.6810,10,0.050514,330,,
2844,112.4086,12,0.050512,330,,
2845,110.9665,10,0.050511,330,,
2846,111.0375,9,0.050510,330,,
2847,111.1411,9,0.050509,330,,
2848,110.9086,9,0.050507,330,,
2849,110.7749,9,0.050506,330,,
2850,111.7528,10,0.050505,330,1.0000,111.0502
2851,110.9942,9,0.050504,330,,
2852,111.9371,10,0.050503,330,,
2853,110.8966,9,0.050501,330,,
2854,111.5828,10,0.050500,330,,
2855,110.8820,9,0.050499,330,,
2856,111.1178,9,0.050498,330,,
2857,110.9135,9,0.050497,330,,
2858,111.1004,9,0.050496,330,,
2859,111.0946,9,0.050495,330,,
2860,110.9874,9,0.050493,330,,
2861,110.9750,9,0.050492,330,,
2862,110.8830,9,0.050491,330,,
2863,111.0662,9,0.050490,330,,
2864,111.0633,9,0.050489,330,,
2865,111.0055,9,0.050488,330,,
2866,111.1439,10,0.050487,330,,
2867,111.6432,12,0.050485,330,,
2868,111.8824,10,0.050484,330,,
2869,111.2884,9,0.050483,330,,
2870,110.9534,9,0.050482,330,,
2871,111.0652,9,0.050481,330,,
2872,111.2991,9,0.050480,330,,
2873,110.9339,9,0.050479,330,,
2874,110.9386,11,0.050477,330,,
2875,109.4867,9,0.050476,330,,
2876,110.9628,9,0.050475,330,,
2877,110.9027,9,0.050474,330,,
2878,110.8353,9,0.050473,330,,
2879,111.1755,9,0.050472,330,,
2880,111.1610,9,0.050471,330,,
2881,110.9079,9,0.050470,330,,
2882,110.8480,9,0.050469,330,,
2883,111.1329,9,0.050468,330,,
2884,112.0376,10,0.050467,330,,
2885,110.9315,9,0.050466,330,,
2886,110.9831,9,0.050465,330,,
2887,110.7399,9,0.050463,330,,
2888,111.8687,10,0.050462,330,,
2889,110.9682,9,0.050461,330,,
2890,110.9752,9,0.050460,330,,
2891,110.3145,11,0.050459,330,,
2892,110.1404,11,0.050458,330,,
2893,110.9417,9,0.050457,330,,
2894,109.5393,9,0.050456,330,,
2895,110.8977,10,0.050455,330,,
2896,111.6416,12,0.050453,330,,
2897,111.2102,9,0.050452,330,,
2898,110.7793,9,0.050451,330,,
2899,110.9742,9,0.050450,330,,
2900,111.4380,10,0.050449,330,1.0000,111.0878
2901,111.1249,9,0.050448,330,,
2902,110.9452,9,0.050447,330,,
2903,111.8974,11,0.050446,330,,
2904,111.2330,9,0.050445,330,,
2905,110.9477,9,0.050444,330,,
2906,111.1279,9,0.050443,330,,
2907,111.0846,9,0.050442,330,,
2908,110.9284,9,0.050441,330,,
2909,110.9831,9,0.050440,330,,
2910,110.8568,9,0.050439,330,,
2911,111.6451,10,0.050438,330,,
2912,110.9934,9,0.050437,330,,
2913,110.8520,9,0.050436,330,,
2914,111.1473,9,0.050435,330,,
2915,110.7837,9,0.050434,330,,
2916,110.9778,9,0.050433,330,,
2917,110.8351,9,0.050432,330,,
2918,108.2200,11,0.050431,330,,
2919,110.7180,11,0.050429,330,,
2920,110.8080,9,0.050428,330,,
2921,110.8694,9,0.050428,330,,
2922,110.9391,9,0.050427,330,,
2923,110.7447,9,0.050426,330,,
2924,110.8925,9,0.050425,330,,
2925,110.7007,9,0.050424,330,,
2926,111.5002,10,0.050423,330,,
2927,108.6924,11,0.050421,330,,
2928,110.9102,9,0.050421,330,,
2929,110.6791,9,0.050420,330,,
2930,111.6395,10,0.050419,330,,
2931,110.7597,9,0.050418,330,,
2932,110.6989,9,0.050417,330,,
2933,110.9110,9,0.050416,330,,
2934,110.7384,9,0.050415,330,,
2935,110.9820,9,0.050414,330,,
2936,111.2072,9,0.050413,330,,
2937,110.7697,9,0.050412,330,,
2938,110.6701,10,0.050411,330,,
2939,111.1814,9,0.050410,330,,
2940,111.5313,13,0.050409,330,,
2941,110.6725,9,0.050408,330,,
2942,110.8608,9,0.050407,330,,
2943,110.7412,9,0.050406,330,,
2944,110.7165,9,0.050405,330,,
2945,110.8930,9,0.050404,330,,
2946,109.9887,10,0.050403,330,,
2947,110.8723,9,0.050402,330,,
2948,110.8904,9,0.050401,330,,
2949,110.9361,9,0.050400,330,,
2950,110.9453,9,0.050400,330,1.0000,110.8582
2951,110.8503,9,0.050399,330,,
2952,111.6822,12,0.050397,330,,
2953,111.0480,9,0.050397,330,,
2954,110.7573,9,0.050396,330,,
2955,110.7331,9,0.050395,330,,
2956,110.7434,9,0.050394,330,,
2957,110.9688,9,0.050393,330,,
2958,110.8296,9,0.050392,330,,
2959,110.8513,9,0.050391,330,,
2960,111.0058,9,0.050390,330,,
2961,110.8898,9,0.050389,330,,
2962,111.5615,9,0.050389,330,,
2963,110.9128,9,0.050388,330,,
2964,110.9907,10,0.050387,330,,
2965,110.8620,9,0.050386,330,,
2966,109.4252,8,0.050385,330,,
2967,110.9918,9,0.050384,330,,
2968,110.9913,9,0.050383,330,,
2969,110.8251,9,0.050382,330,,
2970,110.8738,9,0.050382,330,,
2971,110.8616,9,0.050381,330,,
2972,110.9821,9,0.050380,330,,
2973,110.8868,9,0.050379,330,,
2974,111.0273,9,0.050378,330,,
2975,110.9827,9,0.050377,330,,
2976,110.8183,9,0.050377,330,,
2977,110.8785,9,0.050376,330,,
2978,107.8249,10,0.050375,330,,
2979,108.3546,10,0.050374,330,,
2980,110.8648,9,0.050373,330,,
2981,110.8742,9,0.050372,330,,
2982,110.9997,9,0.050371,330,,
2983,111.0318,9,0.050370,330,,
2984,110.8351,9,0.050370,330,,
2985,111.0319,9,0.050369,330,,
2986,111.0178,10,0.050368,330,,
2987,106.1672,10,0.050367,330,,
2988,110.9320,11,0.050366,330,,
2989,111.0126,9,0.050365,330,,
2990,111.0137,9,0.050364,330,,
2991,110.8364,9,0.050363,330,,
2992,110.8328,9,0.050363,330,,
2993,111.3799,9,0.050362,330,,
2994,110.9759,9,0.050361,330,,
2995,110.8431,9,0.050360,330,,
